"InventoryID","Glottocode","ISO6393","LanguageName","SpecificDialect","GlyphID","Phoneme","Allophones","Marginal","SegmentClass","Source","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","raisedLarynxEjective","loweredLarynxImplosive","click"
1,"kore1280","kor",NA,NA,"025B+0320","ɛ̠",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","-","+","0","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+032F","ɛ̯",NA,"FALSE","vowel","fake","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0320+0303","ɛ̠̃",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","-","+","0","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0324","ɛ̤",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","+","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0325","ɛ̥",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","-","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0330","ɛ̰",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","+","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02D0","ɛː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0303+02D0","ɛ̃ː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0324+02D0","ɛ̤ː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","+","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02D0+0069+032F","ɛːi̯",NA,"FALSE","vowel","fake","0","-","+,-","-","+,-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-,+","-","+","-","-,+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0065+032F","ɛe̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-,+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0303+0065+032F","ɛ̃e̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","+,-","-","-","0","0","-","0","0","0","+","-","-","+","-","-,+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0069","ɛi",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-,+","-","+","-","-,+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0069+032F","ɛi̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-,+","-","+","-","-,+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0303+0069+032F","ɛ̃i̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","+,-","-","-","0","0","-","0","0","0","+","-,+","-","+","-","-,+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+026A+032F","ɛɪ̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-,+","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0254+032F","ɛɔ̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","+,-","-,+","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02B5","ɛʵ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","+","+","+","+","+","-","-","+","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02B5+02E4","ɛʵˤ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","+","+","+","+","+","-","-","+","-","-","+","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02B5+02E4","ɛʵˤ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","+","+","+","+","+","-","-","+","-","-","+","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02B5+02E4+02D0","ɛʵˤː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","+","+","+","+","+","-","-","+","-","-","+","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02B5+02E4+02D0","ɛʵˤː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","+","+","+","+","+","-","-","+","-","-","+","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+0075+032F","ɛu̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-,+","+","-","-","0","0","0","+","-,+","-","+,-","-,+","-,+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+028A","ɛʊ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-,+","+","-","-","0","0","0","+","-,+","-","+,-","-,+","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02C0","ɛˀ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","+","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02E4","ɛˤ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","+","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025B+02E4+02D0","ɛˤː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","+","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0258","ɘ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0258+0303","ɘ̃",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","-","-","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0258+02D0","ɘː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0258+02B5","ɘʵ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","+","+","+","+","+","-","-","-","-","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025A","ɚ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","+","+","+","+","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C","ɜ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0306","ɜ̆",NA,"FALSE","vowel","fake","0","-","+","+","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0303","ɜ̃",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0324","ɜ̤",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","+","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+02D0","ɜː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0303+02D0","ɜ̃ː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0324+02D0","ɜ̤ː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","+","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0324+02D0","ɜ̤ː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","+","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0324+0303+02D0","ɜ̤̃ː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","+","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0324+0303+02D0","ɜ̤̃ː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","+","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025C+0069+032F","ɜi̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-,+","-","-,+","-","-,+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025E","ɞ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025E","ɞ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"025E+02D0","ɞː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264","ɤ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+0320","ɤ̠",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","-","+","0","+","-","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+02D0","ɤː",NA,"FALSE","vowel","fake","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+032F+0061","ɤ̯a",NA,"FALSE","vowel","fake","0","-","-,+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-,+","-","+,-","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+032F+025B","ɤ̯ɛ",NA,"FALSE","vowel","fake","0","-","-,+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-,+","+,-","+,-","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+0069+032F","ɤi̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-,+","-","-,+","+,-","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+02B5","ɤʵ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","+","+","+","+","+","-","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+0075+032F","ɤu̯",NA,"FALSE","vowel","fake","0","-","+,-","-","-","-","+","+","0","+","-","-","-","-","-,+","+","-","-","0","0","0","+","-,+","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+02C0","ɤˀ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","+","0","-","-","0"
1,"kore1280","kor",NA,NA,"0264+02E4","ɤˤ",NA,"FALSE","vowel","fake","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","+","+","-","+","-","-","-","0","-","-","0"
1,"kore1280","kor",NA,NA,"0066","f",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0066+02D0","fː",NA,"FALSE","consonant","fake","0","-","-","-","+","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0066+02B2","fʲ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","+","+","-","+","-","0","0","0","-","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0066+02B7","fʷ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","+","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0066+02BC","fʼ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","0","-","-","-","+","-","+","-","-"
1,"kore1280","kor",NA,NA,"0067","g",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+0320","g̠",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","-","+","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+0330","g̰",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","+","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+0062","gb",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","-","-","-","0","0","0","+,-","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+0263","gɣ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-,+","-,+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+0320+0263+0320","g̠ɣ̠",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-,+","-,+","-","-","-","-","-","-","0","0","-","-","+","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+02B1","gʱ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+02B2","gʲ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+006B","gk",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+,-","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+029F+0353","gʟ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-,+","-,+","-,+","-,+","-","-","-","-,+","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+014B","gŋ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-,+","-","-","-","-","-","-,+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+02B5","gʵ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","+","+","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0067+02B7","gʷ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0262","ɢ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0260","ɠ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","+","-"
1,"kore1280","kor",NA,NA,"0260","ɠ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","+","-"
1,"kore1280","kor",NA,NA,"0263","ɣ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0263+0320","ɣ̠",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","-","+","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0263+02B2","ɣʲ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0263+02B2","ɣʲ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0263+02B7","ɣʷ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0263+03B2","ɣβ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","-","-","-","0","0","0","+,-","+","-","-","-","0","0","0","+","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0068","h",NA,"FALSE","consonant","fake","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0068+0303","h̃",NA,"FALSE","consonant","fake","0","-","-","-","-","-","-","+","+","-","-","-","+","-","-","0","0","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0127","ħ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","0","0","-","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0068+02D0","hː",NA,"FALSE","consonant","fake","0","-","-","-","+","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0068+02B2","hʲ",NA,"FALSE","consonant","fake","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","0","0","0","-","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B0+006B","ʰk",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","-","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B0+006B+02B0","ʰkʰ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","-","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B0+0070","ʰp",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B0+0074","ʰt",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B0+0074+02B0","ʰtʰ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B0+0074+0073","ʰts",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","0","-","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B0+0074+0283","ʰtʃ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","0","0","-","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0068+02B7","hʷ",NA,"FALSE","consonant","fake","0","-","-","-","-","-","-","+","+","-","-","-","-","-","+","+","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0068+0303+02B7","h̃ʷ",NA,"FALSE","consonant","fake","0","-","-","-","-","-","-","+","+","-","-","-","+","-","+","+","-","-","0","0","0","-","0","0","0","0","0","0","0","-","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0127+02B7","ħʷ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","+","-","-","0","0","0","+","-","+","-","+","0","0","0","-","-","-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"029C","ʜ",NA,"FALSE","consonant","fake","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","0","0","-","+","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"029C+02B7","ʜʷ",NA,"FALSE","consonant","fake","0","-","-","-","-","-","-","+","+","-","-","-","-","-","+","+","-","-","0","0","0","-","0","0","0","0","0","0","0","-","+","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"0266","ɦ",NA,"FALSE","consonant","fake","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+0062","ʱb",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+0064","ʱd",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+0067","ʱg",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+006B","ʱk",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+,-","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+006D","ʱm",NA,"FALSE","consonant","fake","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+006E","ʱn",NA,"FALSE","consonant","fake","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+014B","ʱŋ",NA,"FALSE","consonant","fake","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+0070","ʱp",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+,-","-","+,-","-","-","-","-","-"
1,"kore1280","kor",NA,NA,"02B1+0074","ʱt",NA,"FALSE","consonant","fake","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+,-","-","+,-","-","-","-","-","-"
